symbol,name,marketcapital,pettm
AMP,阿默普莱斯金融,1.65262713E10,10.36
MJN,美赞臣,1.6523541E10,25.42
FLT,FleetCor科技,1.65222002E10,22.55
FAST,快扣,1.6393616E10,21.89
AEE,阿曼瑞恩,1.63824758E10,24.04
HRS,哈里斯通讯,1.6313407E10,21.8
GIB,"CGI Group, Inc.",1.61788041E10,21.31
BEN,富兰克林-邓普顿,1.61566645E10,22.69
ABC,美源伯根,1.61239001E10,10.1
CBG,世邦魏理仕,1.60994778E10,23.36
RF,Regions Financial ,1.60925E10,11.54
DVMT,戴尔VMware跟踪股票,1.59485273E10,22.28
AGU,Agrium Inc.,1.58888904E10,28.82
NTAP,NetApp,1.58637779E10,55.25
CFG,"Citizens Financial Group, Inc.",1.58622186E10,8.69
MELI,Mercadolibre,1.58508345E10,
SCHF,国际股票ETF-Schwab,1.58151E10,
ABX,巴里克黄金,1.58092129E10,
FRC,FIRST REPUBLIC BANK,1.57662315E10,19.89
EWJ,日本ETF-iShares MSCI,1.575144E10,222.67
TSS,"Total System Services, Inc.",1.57282789E10,27.54
LLTC,凌特科技,1.57154303E10,32.0
TSO,特索罗,1.56537681E10,16.37
SUZ,Suzano Papel e Celulose S.A. American Depositary Shares (each representing two ),1.56409186E10,
ETR,安特吉,1.55836648E10,36.61
BCH,智利银行,1.55566305E10,8721.0
IAC,IAC/InterActiveCorp,1.55456746E10,40.74
EMB,新兴市场美元债-iShares,1.5538523E10,
SNDK,SanDisk,1.54596094E10,36.28
HES,Hess Corporation,1.53577626E10,
WAT,Waters Corporation,1.5326389E10,243.78
MYL,Mylan,1.52575358E10,28.45
AGR,"Avangrid, Inc.",1.51968793E10,38.12
TAL,好未来,1.5120643386E10,83.86
SHOP,Shopify Inc.,1.5115196E10,
MTD,梅特勒-托利多,1.50796114E10,38.25
MGM,美高梅,1.50567737E10,8.81
L,洛斯保险,1.49334815E10,12.13
CBRE,CBRE Group Inc  Class A,1.49135132E10,18.23
EVRG,"Evergy, Inc.",1.49115577E10,
RYAAY,Ryanair Holdings plc,1.49041485E10,25.19
XL,XL Group Ltd.,1.49039622E10,
FTS,Fortis Inc.,1.4879808E10,19.6
ABMD,阿比奥梅德,1.48774566E10,79.98
IVE,标普500价值股ETF-iShares,1.4855858E10,78.36
VEEV,Veeva Systems Inc. Class A,1.4817946972E10,84.8
FJTSY,富士通,1.479E10,16.12
HYG,美国高收益债ETF-iShares,1.4779204E10,9.07
BSAC,桑坦德银行-智利,1.4764754E10,0.02
CNP,"CenterPoint Energy, Inc (Holding Co)",1.47550744E10,8.29
BSY,英国天空广播,1.469E10,10.73
MKL,Markel Corp,1.4667049E10,14.17
CAH,卡地纳健康,1.4614022E10,20.44
MXIM,美信集成产品,1.46039841E10,29.28
NMR,野村控股,1.46030917E10,46.44
IFF,国际香精香料,1.44469049E10,38.17
CTXS,思杰系统,1.44289445E10,109.26
CMS,CMS能源,1.44159024E10,26.36
QSR,餐饮品牌国际,1.43878269E10,16.5
HCP,HCP房产信托,1.43008867E10,82.81
SCHX,Schwab U.S. Large-Cap ETF,1.427376E10,
NLY,Annaly资管,1.42661562E10,4.03
CMG,Chipotle,1.42615539E10,76.38
GPC,通用配件,1.4244455E10,19.53
KLAC,科磊,1.42237578E10,15.86
WPP,WPP plc American Depositary Shares,1.41879454E10,20.82
HBAN,亨廷顿银行,1.41820309E10,10.52
MSCI,MSCI明晟,1.41495203E10,35.17
MMP,麦哲伦油气,1.4080427E10,29.17
RSP,标普500等权指数ETF-Guggenheim,1.40128991E10,56.25
LLL,L-3通讯,1.40081641E10,16.84
BF.B,百富门,1.39962751E10,29.32
TS,Tenaris S.A.,1.39834588E10,62.34
VIV,"Telefonica Brasil, S.A. ADS",1.3913405E10,16.14
DHI,DR Horton,1.38890145E10,9.76
XLE,能源业ETF-SPDR,1.38889257E10,7.51
TCK,Teck Resources,1.38876366E10,
PFG,信安金融集团,1.38722061E10,6.64
NDAQ,纳斯达克OMX交易所,1.3820054582E10,19.11
CQP,"Cheniere Energy Partners, LP Cheniere Energy Partners, LP Common Units",1.37497224E10,8.54
YUMC,百胜中国,1.37073481E10,35.8
PFF,美国优先股ETF-iShares,1.3690152E10,13.33
CNHI,凯斯纽荷兰环球,1.36600108E10,45.86
LH,Laboratory Corporation of America Holdings,1.3647734E10,9.62
CNCO.T,CENCOSUD S A,1.362E10,
MBLY,Mobileye,1.358029839921E10,118.25
AJG,Arthur J. Gallagher & Co.,1.35737193E10,24.15
ENI,奈尔西斯,1.35692424E10,460.67
CSGP,科斯塔,1.35354138E10,67.45
WB,微博,1.34499936E10,38.0
WFM,Whole Foods,1.34473693E10,34.42
MRO,马拉松石油,1.33835416E10,20.13
VMC,Vulcan Materials Company (Holding Company),1.33619185E10,18.84
DRI,达登饭店,1.33402154E10,20.04
SNPS,新思科技,1.33277682E10,31.61
SHCAY,夏普,1.329E10,269000.0
ANSS,安斯科技,1.32283864E10,42.9
MTCH,"Match Group, Inc.",1.32281926E10,39.22
GRFS,Grifols,1.321947598928E10,37.73
ARE,"Alexandria Real Estate Equities, Inc.",1.31988903E10,29.02
COO,库珀医疗,1.31695763E10,95.2
CDNS,卡得斯设计,1.315346E10,56.17
VT,世界全股市ETF-Vanguard,1.31099532E10,
IQ,爱奇艺,1.3092375963E10,
VGK,欧洲ETF-Vanguard MSCI,1.30707114E10,
TECK,Teck Resources Ltd Ordinary Shares,1.30223536E10,4.99
VV,VANGUARD INDEX FDS VANGUARD LARGE-CAP ETF,1.30133792E10,11.38
HST,HOST酒店,1.30009341E10,14.85
KEYS,Keysight Technologies Inc.,1.29885629E10,80.49
BIV,美国中期债券-Vanguard,1.29746076E10,
WCG,"Wellcare Health Plans, Inc.",1.29533927E10,26.91
DXCM,德康医疗,1.2942585768E10,
IXUS,iShares Core MSCI Total International Stock ETF,1.2940389E10,
LEN,Lennar,1.29010503E10,8.11
ETFC,亿创理财,1.28797508E10,15.35
SCHB,全股市ETF-Schwab,1.2879055E10,
STM,意法半导体,1.286621E10,15.88
BNDX,国际全债市ETF汇率对冲-Vanguard,1.28642884E10,
CE,塞拉尼斯,1.28621667E10,9.93
IEP,伊坎企业,1.28508575E10,19.34
FNV,Franco-Nevada Corporation,1.28404103E10,60.44
MBB,美国按揭抵押债ETF-iShares,1.2827638E10,
ZTO,中通快递,1.2787376553E10,26.46
CMA,联信银行,1.275997E10,13.37
CINF,辛辛那提金融,1.27228338E10,9.35
GRMN,佳明,1.26577554E10,20.07
VNTV,Vantiv,1.26129959E10,53.52
XYL,Xylem Inc.  New,1.26070809E10,32.18
VBR,美国小盘价值股ETF-Vanguard,1.25610724E10,24.72
SYMC,赛门铁克,1.25369605142E10,6.09
WYNN,永利度假村,1.25245025E10,19.86
HOLX,上巨实业医疗,1.24650741E10,
VNO,Vornado Realty Trust,1.24408855E10,40.36
SWKS,思佳讯,1.24396669E10,13.99
CNA,CAN金融,1.2438753E10,11.15
FDC,First Data Corporation Class A,1.24232627E10,11.59
MOS,美国美盛公司,1.24121367E10,
ROL,"Rollins, Inc.",1.2405367E10,58.31
LNC,林肯国民,1.23933461E10,6.29
BHGE,贝克尔休斯,1.23829309E10,83.17
DVN,戴文能源,1.2355798E10,
KKR,KKR & Co.,1.22392181E10,7.24
AAP,Advance Auto Parts,1.22177162E10,22.41
VST,Vistra Energy Corp.,1.22076014E10,
EFX,艾贵发,1.21841115E10,27.46
QVCA,Liberty Interactive,1.21837353E10,10.07
TOSYY,东芝,1.216E10,
CDW,CDW Corporation,1.21127699E10,18.4
TAP,摩森康胜,1.20868949E10,8.23
SSNC,SS&C科技,1.20788957E10,49.65
APA,阿帕契,1.2027738E10,13.9
FTNT,飞塔信息,1.20110995E10,100.71
TXT,德事隆,1.20022977E10,14.49
SIVB,硅谷银行,1.2001145E10,14.69
TTWO,Take-Two互动软件,1.19987005E10,56.96
MINT,PIMCO短期债积极增强ETF,1.19454756E10,
HSIC,亨利香恩服务,1.19328216E10,30.34
IAU,黄金ETF-iShares,1.1878587E10,
SJM,J.M. Smucker,1.18513223E10,8.84
XLY,可选消费ETF-SPDR,1.18311476E10,11.03
CHRW,CH罗宾逊全球物流,1.1830878E10,19.25
IT,加特纳,1.17352234E10,78.25
EXPD,康捷国际物流,1.17257698E10,20.1
CPRT,科帕特,1.17148149E10,26.63
TFX,泰利福,1.1711646E10,179.37
CGC,Canopy Growth Corporation,1.17029261E10,
ENIA,Enel美洲,1.16973578E10,16.42
NRG,"NRG Energy, Inc.",1.16957772E10,
BR,Broadridge金融解决方案,1.16878939E10,26.48
IEF,美国国债7-10年ETF-iShares,1.1677247E10,31.44
NOV,国民油井华高,1.16735114E10,
MUB,美国市政债ETF-iShares,1.1670687E10,
EXR,Extra Space Storage Inc,1.16571247E10,22.1
DGX,奎斯特诊疗,1.15797361E10,13.75
DOV,Dover Corporation,1.15690612E10,15.59
LBRDK,Liberty Broadband Corporation - Class C,1.15357032E10,6.49
LBTYK,自由全球,1.15306571E10,
ELAN,Elanco Animal Health Incorporated,1.15245E10,
STX,希捷科技,1.15138838E10,8.09
VAR,瓦里安医疗系统,1.14913829E10,77.81
UDR,UDR不动产信托,1.14433383E10,39.18
ACGL,艾奇资本,1.1429412E10,14.79
SGEN,"Seattle Genetics, Inc.",1.14055901E10,
AKAM,Akamai,1.140140114469E10,37.38
MAA,MAA房产信托,1.13837767E10,40.32
KSS,科尔士百货,1.13675059E10,11.49
WDC,西部数据,1.13454478E10,22.92
BIVV,Bioverativ Inc.,1.13256043E10,31.91
BURL,"Burlington Stores, Inc.",1.13198081E10,24.73
RJF,瑞杰金融,1.1294405E10,13.89
WPC,W.P. Carey Inc. REIT,1.12229034E10,25.81
COH,蔻驰(改TPR),1.121703114E10,18.91
SQM,智利矿业化工,1.118585227E10,26.07
HAS,孩之宝,1.1181996E10,54.23
LYV,"Live Nation Entertainment, Inc.",1.11310336E10,
UHS,Universal Health Services,1.11274735E10,14.65
NBL,诺贝尔能源,1.11265388E10,8.75
MLM,马丁-玛丽埃塔材料,1.11144607E10,14.92
ATO,Atmos Energy Corporation,1.11032525E10,17.49
EMN,伊斯曼化工,1.10801313E10,7.43
WYN,温德姆环球,1.10579511E10,14.7
INVH,Invitation Homes Inc.,1.10467097E10,
VXUS,国际全股票市场ETF-Vanguard,1.10311304E10,
TIF,蒂芙尼,1.09488029E10,25.02
JBHT,JB Hunt运输服务,1.09088984E10,14.07
DISCA,探索频道,1.089348748754E10,
COG,卡波特油气,1.08916036E10,47.66
FMC,FMC Corp,1.08601607E10,49.18
FLOT,美国浮动利率债ETF-iShares,1.0851555E10,
TRU,Torch Energy信托,1.0814108E10,26.41
TSCO,Tractor Supply Company,1.08030228E10,21.74
OKS,欧尼克（万欧卡）合,1.08015275E10,22.07
ACWI,世界ACWI指数ETF-iShares,1.0789696E10,
GDDY,GoDaddy,1.07707885E10,83.65
DPZ,达美乐比萨,1.07705194E10,33.2
SUZ*,Suzano Papel e Celulose S.A. American Depositary Shares (each representing two ) Additional Shares When Issued,1.07541593E10,
TPR,蔻驰,1.07456354E10,19.83
ALLY,Ally Financial,1.07153402E10,9.75
IWS,罗素中型价值股指数ETF-iShares,1.0704608E10,99.5
BIP,Brookfield基础设施,1.06985882E10,62.32
MMTOF,三菱汽车,1.069E10,
CPB,金宝汤,1.06835201E10,59.15
EOC,Empresa Nacional de Electricidad S.A,1.06786845E10,15.81
CBOE,芝加哥期权交易所,1.06692801E10,19.49
ODFL,"Old Dominion Freight Line, Inc.",1.06463214E10,16.63
VIAB,维亚康姆B,1.06314146E10,8.64
KSU,堪萨斯南方铁路,1.05907715E10,10.59
IEX,IDEX Corporation,1.05736674E10,26.36
AEG,荷兰全球保险,1.05620672E10,20.35
CSJ,美国信用债1-3年ETF-iShares,1.053338E10,120.39
FTI,FMC技术,1.05327862E10,58.18
KMX,CarMax Inc,1.05317953E10,14.3
CAG,康尼格拉,1.04752976E10,11.85
IHG,洲际酒店集团,1.04734002E10,9.38
REG,Regency Centers Corporation,1.04122801E10,40.43
EDU,新东方,1.04122E10,36.41
ARG,Airgas,1.04078456E10,31.49
PTC,PTC Inc.,1.03900173E10,198.98
LW,"Lamb Weston Holdings, Inc.",1.0383356E10,22.01
WRK,Westrock Company,1.03740754E10,5.53
VEDL,Vedanta Limited  American Depositary Shares (Each representing four equity shares),1.03709786E10,186.0
IGSB,SHORT TERM CORPORATE BD ETF,1.0358439E10,
IMS,IMS Health,1.03296269E10,74.62
KITE,Kite Pharma,1.03135856E10,
NCLH,挪威邮轮,1.02926824E10,11.76
AES,爱依斯电力,1.0258988E10,53.41
CUK,嘉年华存托凭证,1.02139108E10,11.92
CF,CF工业控股,1.01963667E10,14.63
IRM,爱恩铁山,1.01407602E10,64.42
MLCO,新濠博亚娱乐,1.01387728E10,31.55
DRE,杜克房地产,1.01010212E10,26.85
EFAV,EAFE最小波动率ETF-iShares,1.008608E10,
CSC,Computer Sciences,1.00476754E10,
XLI,工业指数ETF-SPDR,1.00444949E10,
XFD.CL,CORPORATE BACKED TR CTFS,1.004255E10,17.81
LNT,美国联合能源,1.00395266E10,18.99
JKHY,杰克亨利,1.00101322E10,25.54
ACRFF,雅高,9.99319355E9,43.52
WWAV,WhiteWave Foods,9.9911456E9,47.65
EQH,"AXA Equitable Holdings, Inc.",9.98491E9,
TSO*,Tesoro Corporation,9.9316989E9,14.13
GPS,GAP,9.9211009E9,10.93
QIHU,奇虎360,9.91838947932E9,32.46
NI,NiSource Inc,9.912824E9,
CVE,Cenovus能源,9.8671837E9,
NWL,纽威品牌,9.844812E9,
YNDX,Yandex,9.82904816782E9,62.9
TRGP,"Targa Resources, Inc.",9.7995744E9,32.14
JNPR,瞻博网络,9.7747726E9,42.27
WLK,Westlake Chemical Corporation,9.7532787E9,5.89
ARNC,Arconic Inc.,9.751831E9,
SJR,肖氏通信,9.7330378E9,111.33
EXAS,精密科学,9.6845539E9,
URI,联合租赁,9.682031E9,6.03
LEA,李尔,9.6690767E9,7.69
MAS,马斯可木业,9.6568027E9,15.96
DATA,Tableau Software,9.65344068736E9,
IWV,罗素3000ETF-iShares,9.647782E9,135.46
FBR,Fibria Celulose纸业,9.6294322E9,28.05
UGI,UGI Corporation,9.6015463E9,13.6
PNW,Pinnacle West Capital Corporation,9.5884217E9,19.01
HFC,HollyFrontier Corporation,9.5438577E9,6.64
STE,思泰瑞医疗,9.5188861E9,30.61
AGNC,AGNC Investment Corp.,9.5027234E9,5.68
FFIV,F5网络,9.4833088E9,21.37
XLP,日常消费品ETF-SPDR,9.4601054E9,11.72
ZBRA,Zebra Technologies Corporation,9.4475367E9,30.75
DVA,达维塔保健,9.4146397E9,16.11
FNF,富达国民金融,9.3906684E9,11.19
TLT,美国国债20+年ETF-iShares,9.38546E9,29.02
PKI,"PerkinElmer, Inc.",9.3808029E9,73.97
OTEX,Open Text Corporation,9.3470008E9,38.68
RGA,"Reinsurance Group of America, Incorporated",9.3452659E9,5.36
EBR,巴西电力,9.3377621E9,1.45
ATUS,"Altice USA, Inc. Class A",9.3234641E9,6.14
MPEL,新濠博亚娱乐,9.2934047E9,53.97
FRT,FRT信托,9.2772106E9,40.0
IWN,罗素2000价值股ETF-iShares,9.263826E9,101.58
DBX,Dropbox,9.25681658776E9,
SNA,施耐宝,9.2559791E9,15.07
JUNO,Juno疗法,9.245517632E9,
ADS,联合数据系统,9.2436119E9,9.91
MHK,Mohawk Industries,9.214025E9,10.6
PSO,培生,9.1854792E9,17.55
IWP,罗素中型成长股指数ETF-iShares,9.1854E9,467.31
DISCK,探索频道(C股),9.1790417E9,
TWLO,Twilio,9.17644018224E9,
AMLP,Alerian MLP ETF,9.1672372E9,8.33
Y,Alleghany Corporation,9.1578734E9,10.38
WRB,W.R. Berkley Corporation,9.148327E9,14.11
SCZ,EAFE小盘股ETF-iShares,9.14158E9,
WF*,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of ),9.126E9,21.66
SLW,Silver Wheaton ,9.1228602E9,45.89
AEM,伊格尔矿业,9.1179223E9,55.7
TMK,Torchmark Corporation,9.1128509E9,6.15
ELS,宜居生活资产信托,9.1102625E9,43.57
RL,拉夫·劳伦,9.066457125E9,37.59
SUI,"Sun Communities, Inc.",9.0539964E9,81.91
QRTEA,"Qurate Retail, Inc.",9.0122117E9,7.55
WF,韩国友利金融,9.0065733E9,21.37
NVR,"NVR, Inc.",9.0028448E9,15.1
VAL,华仕伯,8.9990876E9,27.23
GG,Goldcorp Inc.,8.9704849E9,114.89
NLSN,尼尔森,8.9704285E9,28.08
XRAY,Dentsply Sirona,8.9575419E9,
TRMB,天宝导航,8.9558945E9,54.86
ZION,齐昂银行,8.9539042E9,13.12
ANDX,Andeavor Logistics LP Common Units representing Limited Partner Interests,8.9356193E9,18.48
W,Wayfair,8.904013644E9,
CEA,东方航空,8.89177814049E9,53.91
LII,雷诺士,8.888104E9,27.86
IWO,美国小盘成长-iShares,8.8620715E9,610.97
XLU,公用事业ETF-SPDR,8.8464369E9,15.83
BEAM-A,BEAM INC,8.83696E9,460.36
WUBA,58同城,8.828698626E9,44.97
BIL,美国国债1-3月ETF-SPDR,8.8213027E9,
QUAL,iShares Edge MSCI USA Quality Factor ETF,8.79576E9,
EWZ,巴西ETF-iShares MSCI,8.788986E9,
VHT,医疗业ETF-Vanguard,8.7573103E9,6.44
RE,"Everest Re Group, Ltd.",8.7527334E9,8.38
MRVL,迈威尔科技,8.6932E9,
SNI,"Scripps Networks Interactive, Inc",8.6721381E9,18.93
UBNT,Ubiquiti Networks,8.6360023068E9,38.38
JEC,嘉科工程,8.6141352E9,51.73
ATHM,汽车之家,8.583309472E9,27.83
ALNY,阿里拉姆制药,8.5663609E9,
CPT,卡姆登物业信托,8.561921E9,42.56
SRPT,Sarepta疗法,8.5543154E9,
IPG,埃培智,8.5518209E9,15.34
H,凯悦酒店,8.548337928E9,13.96
PKG,Packaging Corporation of America,8.5264912E9,10.64
QGEN,快而精医药,8.5245263E9,217.24
AFG,美国金融,8.5183238E9,11.74
VICI,VICI Properties Inc.,8.495251E9,
HII,亨廷顿-英戈尔斯工业,8.46715E9,12.66
VRX,凡利亚药品国际,8.4635198E9,
LSXMK,自由媒体SiriusXM,8.4616909E9,10.7
MOH,Molina Healthcare Inc,8.4474706E9,45.59
WPM,Wheaton Precious Metals,8.4402319E9,26.77
CX,西麦斯,8.4315652E9,18.57
TI,意大利电信,8.4225299E9,69.25
LDOS,"Leidos Holdings, Inc.",8.3985442E9,17.1
VOE,VANGUARD INDEX FDS VANGUARD MID-CAP VALUE ETF,8.3931385E9,
DOX,Amdocs Limited - Ordinary Shares,8.3675563E9,24.27
LKQ,LKQ Corporation,8.3528197E9,14.5
BWA,博格华纳,8.3475705E9,15.66
TRIP,猫途鹰,8.33804208E9,71.13
SPLV,标普低波动率ETF-PowerShares,8.2766125E9,
SPR,"Spirit Aerosystems Holdings, Inc.",8.2709988E9,10.57
IBB,美国生科ETF-iShares,8.2616975E9,
ULTI,"The Ultimate Software Group, Inc.",8.2329056E9,165.59
AVY,艾利丹尼森,8.2218657E9,26.71
LN,LINE Corporation,8.191635868E9,70.11
UA,安德玛C股,8.180332965E9,
UGP,Ultrapar Participacoes S.A.,8.1680268E9,16.87
ASX,日月光半导体,8.1650809E9,17.34
PVH,PVH Corp.,8.1460805E9,12.02
CACC,Credit Acceptance Corporation,8.1435864E9,13.33
ALB,雅宝,8.138557E9,24.17
MKTX,MarketAxess,8.1196255E9,50.94
MTUM,iShares Edge MSCI USA Momentum Factor ETF,8.1178775E9,
MSCC,美高森美集成电路,8.1085423E9,46.13
LUK,卢卡迪亚国民,8.1001583E9,587.75
WU,西联汇款,8.0856579E9,
MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,8.070431E9,
BHC,Bausch Health Companies Inc.,8.0556866E9,
MBT,移动电信,8.0534777E9,
OGE,OGE Energy Corp,8.0452176E9,12.1
NBIX,神经分泌生物科学,8.0344413E9,805.45
SCHD,红利股ETF-Schwab,8.02893E9,
JNK,美国高收益债ETF-SPDR,8.0287429E9,
FDS,辉盛研究系统,8.0254842E9,24.56
AVXS,"AveXis, Inc.",8.019733E9,
WHR,惠而浦,8.0092147E9,
TDY,Teledyne Technologies,7.9644629E9,25.32
BRO,布朗保险经纪,7.9632828E9,17.4
NNN,National Retail Properties,7.9538659E9,26.31
PF,"Pinnacle Foods, Inc.",7.9485166E9,13.23
ALK,阿拉斯加航空,7.9403448E9,9.91
TSU,堤姆通信服务,7.9361445E9,109.27
M,梅西百货,7.9295801E9,4.68
IONS,"Ionis Pharmaceuticals, Inc.",7.924119E9,
BUFF,"Blue Buffalo Pet Products, Inc.",7.9047359E9,41.21
VBK,美国小盘成长股ETF-Vanguard,7.883688E9,26.47
STLD,Steel Dynamics ,7.8736414E9,6.31
NKTR,内克塔疗法,7.8615312E9,11.0
XPO,"XPO Logistics, Inc.",7.8440507E9,16.61
WR,"Westar Energy, Inc.",7.8342011E9,24.26
CPL,CPFL能源,7.8074061E9,28.94
BF.A,百富门,7.7998538E9,30.16
HAR,哈曼国际,7.7931197E9,22.04
IEI,美国国债3-7年ETF-iShares,7.787248E9,
ARMK,爱玛客,7.7777818E9,14.04
QRVO,"Qorvo, Inc.",7.7753383E9,
ALLE,Allegion plc Ordinary Shares,7.7717592E9,25.16
PAYC,"Paycom Software, Inc.",7.7498972E9,71.86
IVZ,景顺投资,7.7495682E9,6.61
ON,安森美半导体,7.749305E9,8.07
SXL,Sunoco Logistics Partners ,7.7469969E9,26.12
OA,"Orbital ATK, Inc.",7.7396128E9,22.57
CNCO,桑科萨,7.7384321E9,40.55
WST,"West Pharmaceutical Services, Inc.",7.7235465E9,50.86
OHI,"Omega Healthcare Investors, Inc.",7.7215043E9,26.87
SCI,Service Corporation International,7.7012944E9,16.12
JAZZ,爵士制药,7.6843674E9,15.04
GOVT,美国核心国债ETF-iShares,7.67859E9,
JWN,诺德斯特龙,7.6768189E9,16.74
ST,Sensata Technologies Holding plc Ordinary Shares,7.6754826E9,15.64
FDN,互联网ETF-First Trust,7.6648888E9,
VMBS,美国按揭抵押债ETF-Vanguard,7.6376848E9,
RSPP,"RSP Permian, Inc.",7.6251942E9,26.57
SLG,SL Green Realty Corp,7.5865365E9,19.82
SEIC,SEI Investments Company,7.5685894E9,15.4
WOOF,VCA Inc.,7.556462E9,34.95
MTN,范尔度假村,7.5343917E9,25.06
GLPI,"Gaming and Leisure Properties, Inc.",7.5317163E9,19.44
FNF*,"Fidelity National Financial, Inc.",7.53E9,22.93
VER,"VEREIT, Inc.",7.4884932E9,
TTM,塔塔汽车,7.4840078E9,43.2
PHM,帕尔迪,7.4681028E9,8.95
DELL,戴尔,7.4522692E9,
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of ),7.4482394E9,531.0
LFL,南美航空,7.4406224E9,94.38
CQH,钱尼尔能源,7.430619E9,20.82
LB,维多利亚的秘密,7.4283748E9,9.93
NTNX,Nutanix,7.42014791392E9,
DOCU,Docusign Inc,7.4197549E9,33.51
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 ),7.4024119E9,9.76
ICL,以色列化工,7.3856415E9,19.9
BG,邦吉,7.3842182E9,
EPAM,"EPAM Systems, Inc.",7.3571567E9,52.19
UNM,Unum Group,7.3543243E9,13.89
MHG,Marine Harvest,7.3542328E9,41.44
GRUB,GrubHub,7.3440996E9,53.62
KT,韩国电信,7.3372418E9,2.95
SCHA,美国小盘股ETF-Schwab,7.311792E9,
RHI,罗伯特哈夫,7.3103674E9,19.99
IJK,标普中型成长股400指数ETF-iShares,7.297472E9,463.27
MFGP*,Micro Focus International plc,7.2915477E9,
SNAP,Snap Inc.,7.2852940506E9,
NWSA,新闻集团,7.284281232E9,
AIV,Apartment Investment and Management Company,7.2825943E9,8.04
ICLR,ICON plc - Ordinary Shares,7.2497772E9,25.96
NDSN,Nordson Corporation,7.2449346E9,19.54
CGNX,康耐视科技,7.2320299E9,48.84
BKI,巴克艾科技,7.2174963E9,26.69
GDX,金矿股ETF-VanEck Vectors,7.2080698E9,
LOXO,"Loxo Oncology, Inc.",7.181207E9,
LTM,LATAM Airlines Group S.A.,7.1798671E9,45.54
TYL,"Tyler Technologies, Inc.",7.178032E9,41.83
WES,"Western Gas Partners, LP Limited Partner Interests",7.1772147E9,55.33
WAB,美国西屋制动,7.1717274E9,23.2
ATH,Athene Holding Ltd. Class A,7.1692917E9,5.25
USFD,US Foods Holding Corp.,7.1580968E9,12.92
EWBC,华美,7.1537448E9,11.69
RPM,RPM International Inc.,7.1246101E9,29.57
GGG,固瑞克,7.1185105E9,24.44
GXP,大平原能源,7.1169483E9,
BPY,Brookfield地产合伙,7.1097011E9,8.99
BLUE,bluebird bio,7.1080857E9,
OKTA,"Okta, Inc.",7.0701087283E9,
HDS,"HD Supply Holdings, Inc.",7.0496831E9,25.37
SEOAY,Stora Enso OYJ (ADR),7.01082291E9,7.66
PNR,滨特尔,7.0065376E9,11.31
XEC,Cimarex Energy Co,7.0040704E9,10.72
ITC,ITC控股,6.9784285E9,119.74
KIM,金克地产,6.9740261E9,16.23
WH*,"Wyndham Hotels & Resorts, Inc.  When Issued",6.9608345E9,
TIGO,MILLICOM INTL CELL,6.9538755E9,8.05
INGR,Ingredion Incorporated,6.9480648E9,16.0
VIP,Vimpel电信,6.939088E9,
ZNH,南方航空,6.9233482484E9,391.78
ARCC,阿瑞斯资本,6.9230828E9,7.35
VOYA,"Voya Financial, Inc.",6.9158039E9,
KAR,KAR拍卖行,6.9035952E9,16.18
GGB,盖尔道钢铁,6.90160093728E9,
IPGP,IPG光电,6.8998361E9,18.65
EGN,爱内珍,6.8883786E9,16.24
FCE.A,"Forest City Realty Trust, Inc.",6.8712646E9,18.77
KRC,吉劳埃地产,6.8528101E9,54.42
POM,波托马克,6.8493762E9,21.04
ZEN,"Zendesk, Inc.",6.8196174E9,
WEX,WEX Inc.,6.8176689E9,30.53
SCG,SCANA Corporation,6.8143474E9,
SC,桑坦德美国消费金融,6.8097055E9,4.87
UHAL,Amerco,6.7925299E9,8.17
GWRE,"Guidewire Software, Inc.",6.7864344E9,
ALV,奥托立夫,6.7779726E9,13.39
BAH,Booz Allen Hamilton控股,6.7741195E9,19.42
EXEL,伊克力西斯,6.771968E9,19.36
CSRA,CSRA Inc.,6.7570321E9,18.0
GIL,吉登运动服,6.744561E9,20.01
POST,"Post Holdings, Inc.",6.7401503E9,16.41
CBSH,科默斯银行,6.7277535E9,15.99
PNRA,Panera Bread,6.7263568E9,47.64
DISH,DISH Network Corporation,6.7258628E9,5.87
WGP,"Western Gas Equity Partners, LP Common Units Representing Limited Partner Interests",6.7257691E9,17.96
SPLS,史泰博,6.7247444E9,
AER,Aercap Holdings N.V. Ordinary Shares,6.7161212E9,6.65
SBNY,Signature Bank,6.7152418E9,13.14
ECA,加拿大能源,6.7151792E9,
FIVE,"Five Below, Inc.",6.7123688E9,52.8
AOS,A.O.史密斯,6.6880072E9,23.59
