,0,1,2,3,4,5
0,601137.SH,3,1,1,1,1
0,601138.SH,8,8,8,5,3
0,601139.SH,1,0,0,0,0
0,601155.SH,21,11,8,5,3
0,601158.SH,0,0,0,0,0
0,601162.SH,24,20,19,17,17
0,601163.SH,1,0,0,0,0
0,601166.SH,3,2,1,1,0
0,601168.SH,2,1,0,0,0
0,601169.SH,1,1,0,0,0
0,601177.SH,14,10,9,6,4
0,601179.SH,4,3,2,1,1
0,601186.SH,9,7,5,4,3
0,601188.SH,1,1,1,1,1
0,601198.SH,10,8,6,6,5
0,601199.SH,1,1,1,1,1
0,601200.SH,1,1,1,1,1
0,601208.SH,9,7,6,6,6
0,601211.SH,5,4,3,3,2
0,601212.SH,8,6,6,6,6
0,601216.SH,7,5,4,4,4
0,601218.SH,9,8,6,6,6
0,601222.SH,13,6,5,3,3
0,601225.SH,4,3,1,1,1
0,601226.SH,4,1,1,1,1
0,601228.SH,2,2,2,1,1
0,601229.SH,1,1,1,0,0
0,601231.SH,17,12,10,8,5
0,601233.SH,20,9,5,0,0
0,601238.SH,4,1,0,0,0
0,601258.SH,7,5,5,4,3
0,601288.SH,4,1,1,0,0
0,601298.SH,6,5,4,4,4
0,601311.SH,5,5,5,5,5
0,601318.SH,2,1,1,1,0
0,601319.SH,14,13,13,13,12
0,601326.SH,5,3,2,2,2
0,601328.SH,1,0,0,0,0
0,601330.SH,29,28,27,25,25
0,601333.SH,0,0,0,0,0
0,601336.SH,5,3,2,2,2
0,601339.SH,3,2,0,0,0
0,601360.SH,20,19,16,13,11
0,601366.SH,4,3,2,2,2
0,601368.SH,2,0,0,0,0
0,601369.SH,3,2,1,1,0
0,601375.SH,11,11,9,8,7
0,601377.SH,9,8,7,6,6
0,601388.SH,10,6,3,2,1
0,601390.SH,2,0,0,0,0
0,601398.SH,3,2,0,0,0
0,601500.SH,7,5,4,4,4
0,601515.SH,4,4,4,3,3
0,601518.SH,4,2,2,2,2
0,601519.SH,18,17,15,15,15
0,601555.SH,7,7,5,4,4
0,601558.SH,6,0,0,0,0
0,601566.SH,1,0,0,0,0
0,601567.SH,5,2,1,1,1
0,601577.SH,5,4,3,3,3
0,601579.SH,2,1,0,0,0
0,601588.SH,4,2,0,0,0
0,601595.SH,7,3,2,1,1
0,601598.SH,6,6,5,4,4
0,601599.SH,7,4,3,2,1
0,601600.SH,6,5,2,1,1
0,601601.SH,6,2,2,2,1
0,601606.SH,26,22,21,21,20
0,601607.SH,1,1,1,1,1
0,601608.SH,10,9,9,9,9
0,601611.SH,3,2,2,2,2
0,601615.SH,11,10,10,10,9
0,601616.SH,10,9,6,6,6
0,601618.SH,3,1,1,1,1
0,601619.SH,21,20,15,14,13
0,601628.SH,4,4,3,2,2
0,601633.SH,4,2,2,2,1
0,601636.SH,6,3,2,1,1
0,601666.SH,3,1,1,1,1
0,601668.SH,5,5,1,0,0
0,601669.SH,4,2,2,1,0
0,601677.SH,2,0,0,0,0
0,601678.SH,9,8,2,2,0
0,601688.SH,10,7,3,3,3
0,601689.SH,9,8,5,4,2
0,601699.SH,9,3,2,1,1
0,601700.SH,25,21,21,20,20
0,601717.SH,7,2,0,0,0
0,601718.SH,4,2,2,0,0
0,601727.SH,3,2,2,1,1
0,601766.SH,5,4,2,1,0
0,601777.SH,2,2,2,2,2
0,601788.SH,6,6,4,4,4
0,601789.SH,8,6,6,6,6
0,601798.SH,2,0,0,0,0
0,601799.SH,5,2,1,1,0
0,601800.SH,7,7,5,4,4
0,601801.SH,3,2,2,0,0
0,601808.SH,10,7,3,2,2
0,601811.SH,16,11,8,6,6
0,601818.SH,3,2,1,0,0
0,601828.SH,12,7,7,6,5
0,601838.SH,12,10,9,8,8
0,601857.SH,1,1,1,0,0
0,601858.SH,9,8,8,8,8
0,601860.SH,13,13,13,13,13
0,601865.SH,18,18,18,18,18
0,601866.SH,4,1,1,0,0
0,601869.SH,15,13,9,8,6
0,601872.SH,2,2,1,1,0
0,601877.SH,7,3,2,1,1
0,601878.SH,11,9,8,8,7
0,601880.SH,4,3,1,0,0
0,601881.SH,13,10,8,7,7
0,601882.SH,9,7,6,6,6
0,601886.SH,3,3,2,0,0
0,601888.SH,13,10,5,4,1
0,601890.SH,10,9,9,8,8
0,601898.SH,2,0,0,0,0
0,601899.SH,5,4,2,1,0
0,601900.SH,2,0,0,0,0
0,601901.SH,8,7,6,6,6
0,601908.SH,11,6,4,3,3
0,601918.SH,8,5,4,2,1
0,601919.SH,5,3,3,1,0
0,601928.SH,6,3,3,2,0
0,601929.SH,4,3,3,3,3
0,601933.SH,5,2,0,0,0
0,601939.SH,7,5,2,1,0
0,601949.SH,6,3,2,2,2
0,601952.SH,3,3,2,1,0
0,601958.SH,4,0,0,0,0
0,601965.SH,6,3,2,1,1
0,601966.SH,5,2,1,1,0
0,601968.SH,4,3,3,3,3
0,601969.SH,10,7,7,7,7
0,601975.SH,4,0,0,0,0
0,601985.SH,1,1,1,0,0
0,601988.SH,2,1,0,0,0
0,601989.SH,1,1,1,0,0
0,601990.SH,22,21,19,19,18
0,601991.SH,1,0,0,0,0
0,601992.SH,6,5,4,3,3
0,601996.SH,1,1,1,0,0
0,601997.SH,3,2,2,2,1
0,601998.SH,4,3,2,2,2
0,601999.SH,7,4,3,2,1
0,603000.SH,24,17,17,15,14
0,603001.SH,1,0,0,0,0
0,603002.SH,7,3,2,1,1
0,603003.SH,6,2,2,1,1
0,603005.SH,13,5,4,3,3
0,603006.SH,13,11,8,6,6
0,603007.SH,12,10,7,7,7
0,603008.SH,13,9,5,5,5
0,603009.SH,18,15,12,7,7
0,603010.SH,15,8,5,3,3
0,603011.SH,13,11,8,8,8
0,603012.SH,1,1,0,0,0
0,603013.SH,19,14,14,14,14
0,603015.SH,9,8,5,3,3
0,603016.SH,22,18,18,18,17
0,603017.SH,18,12,11,11,10
0,603018.SH,5,3,2,1,1
0,603019.SH,21,16,10,7,5
0,603020.SH,7,4,2,0,0
0,603021.SH,11,5,4,2,2
0,603022.SH,10,6,6,5,4
0,603023.SH,5,2,2,2,2
0,603025.SH,7,5,0,0,0
0,603026.SH,16,7,4,3,2
0,603027.SH,13,10,6,4,3
0,603028.SH,2,2,2,2,2
0,603029.SH,13,8,7,5,5
0,603030.SH,7,5,1,0,0
0,603031.SH,3,2,2,1,0
0,603032.SH,40,39,38,38,37
0,603033.SH,14,8,5,4,4
0,603035.SH,3,3,1,1,1
0,603036.SH,15,8,8,7,7
0,603037.SH,3,1,1,0,0
0,603038.SH,3,2,2,2,2
0,603039.SH,22,13,7,4,3
0,603040.SH,13,8,5,4,4
0,603041.SH,5,2,1,1,1
0,603042.SH,13,8,6,4,2
0,603043.SH,11,6,4,3,3
0,603045.SH,30,26,24,24,24
0,603050.SH,12,11,9,7,7
0,603055.SH,5,1,1,1,1
0,603056.SH,29,22,19,18,17
0,603058.SH,25,21,20,18,17
0,603059.SH,12,7,7,7,6
0,603060.SH,3,1,1,1,1
0,603063.SH,11,9,9,8,8
0,603066.SH,8,5,2,2,2
0,603067.SH,17,14,14,12,12
0,603069.SH,15,11,9,9,8
0,603076.SH,6,6,4,4,4
0,603077.SH,3,1,0,0,0
0,603078.SH,21,9,4,3,3
0,603079.SH,11,7,4,3,3
0,603080.SH,32,25,21,19,19
0,603081.SH,25,15,7,5,4
0,603083.SH,24,16,11,10,10
0,603085.SH,18,15,11,9,9
0,603086.SH,11,8,5,2,2
0,603088.SH,8,4,4,3,3
0,603089.SH,10,10,9,9,9
0,603090.SH,10,4,2,2,2
0,603096.SH,12,5,4,3,1
0,603098.SH,17,12,6,3,3
0,603099.SH,10,8,6,6,4
0,603100.SH,7,4,3,3,3
0,603101.SH,15,9,5,5,3
0,603103.SH,19,8,4,3,3
0,603105.SH,27,21,19,19,19
0,603106.SH,15,13,11,11,11
0,603108.SH,16,9,4,4,3
0,603110.SH,11,9,6,5,5
0,603111.SH,11,8,6,5,5
0,603113.SH,4,1,0,0,0
0,603116.SH,3,0,0,0,0
0,603117.SH,4,3,3,3,3
0,603118.SH,12,7,4,2,2
0,603121.SH,12,11,10,8,8
0,603123.SH,0,0,0,0,0
0,603126.SH,8,6,3,2,2
0,603127.SH,23,13,11,9,9
0,603128.SH,6,4,4,2,2
0,603129.SH,7,6,3,3,3
0,603131.SH,12,10,8,6,5
0,603133.SH,11,7,2,2,2
0,603136.SH,5,3,1,1,1
0,603138.SH,15,11,5,3,3
0,603139.SH,3,3,2,2,2
0,603156.SH,11,8,4,1,0
0,603157.SH,14,11,6,6,4
0,603158.SH,4,2,2,2,1
0,603159.SH,5,2,2,1,0
0,603160.SH,14,9,4,3,2
0,603161.SH,9,9,7,7,7
0,603165.SH,8,7,5,5,5
0,603166.SH,4,2,2,1,1
0,603167.SH,1,0,0,0,0
0,603168.SH,9,7,6,4,3
0,603169.SH,11,8,7,6,5
0,603177.SH,11,7,7,7,6
0,603178.SH,4,1,1,1,0
0,603179.SH,13,3,2,1,1
0,603180.SH,15,8,5,3,3
0,603181.SH,13,9,5,4,3
0,603183.SH,20,13,11,9,9
0,603185.SH,4,3,2,1,1
0,603186.SH,28,17,16,16,12
0,603187.SH,5,5,4,4,3
0,603188.SH,4,1,1,1,1
0,603189.SH,16,11,10,9,9
0,603192.SH,9,8,7,7,7
0,603196.SH,12,8,7,6,6
0,603197.SH,13,11,7,6,4
0,603198.SH,8,4,3,3,1
0,603199.SH,3,1,1,1,1
0,603200.SH,8,2,2,2,1
0,603203.SH,4,3,3,2,1
0,603208.SH,4,4,3,2,2
0,603214.SH,25,18,15,13,13
0,603218.SH,13,9,7,4,2
0,603220.SH,26,22,22,21,19
0,603222.SH,5,4,4,4,4
0,603223.SH,9,5,5,5,5
0,603225.SH,7,5,3,2,2
0,603226.SH,1,0,0,0,0
0,603227.SH,5,4,3,3,3
0,603228.SH,6,5,2,1,1
0,603229.SH,10,8,7,7,7
0,603232.SH,13,7,5,3,2
0,603233.SH,16,7,3,0,0
0,603238.SH,6,3,1,1,1
0,603239.SH,8,5,4,4,2
0,603258.SH,7,5,3,2,1
0,603259.SH,29,24,21,18,17
0,603260.SH,12,6,5,2,1
0,603266.SH,6,5,5,4,2
0,603268.SH,7,2,2,2,2
0,603269.SH,13,9,6,3,3
0,603277.SH,7,3,2,1,1
0,603278.SH,5,5,4,3,2
0,603283.SH,29,22,18,16,16
0,603286.SH,10,7,6,5,5
0,603288.SH,7,4,1,1,1
0,603289.SH,13,9,9,8,8
0,603297.SH,13,9,6,6,6
0,603298.SH,1,1,1,1,0
0,603299.SH,9,2,2,2,1
0,603300.SH,9,6,5,4,4
0,603301.SH,20,16,13,11,11
0,603303.SH,1,1,0,0,0
0,603305.SH,27,20,15,9,4
0,603306.SH,1,1,1,0,0
0,603308.SH,7,5,4,3,1
0,603309.SH,7,5,4,2,2
0,603311.SH,6,6,6,2,1
0,603313.SH,6,5,4,2,1
0,603315.SH,11,9,8,8,8
0,603316.SH,2,2,0,0,0
0,603318.SH,2,2,1,1,1
0,603319.SH,6,4,2,2,2
0,603320.SH,17,15,12,10,9
0,603321.SH,9,8,7,6,6
0,603322.SH,23,15,13,12,9
0,603323.SH,10,6,3,3,3
0,603326.SH,5,3,2,1,0
0,603328.SH,17,9,3,2,1
0,603329.SH,30,24,18,17,14
0,603330.SH,7,5,4,4,4
0,603331.SH,3,3,2,2,2
0,603332.SH,6,6,6,6,6
0,603333.SH,4,4,1,0,0
0,603335.SH,17,13,11,10,10
0,603336.SH,21,19,16,14,12
0,603337.SH,17,10,6,2,1
0,603338.SH,14,9,4,2,1
0,603339.SH,8,4,1,1,1
0,603345.SH,16,8,4,3,3
0,603348.SH,21,17,15,13,12
0,603351.SH,3,3,3,3,2
0,603355.SH,6,5,3,2,1
0,603356.SH,23,16,15,14,14
0,603357.SH,12,6,4,1,0
0,603358.SH,4,4,3,2,2
0,603359.SH,4,3,1,1,0
0,603360.SH,9,7,3,3,2
0,603363.SH,22,21,17,15,15
0,603365.SH,8,5,4,3,3
0,603366.SH,18,15,14,13,12
0,603367.SH,19,12,9,6,5
0,603368.SH,5,2,1,0,0
0,603369.SH,20,10,6,3,2
0,603377.SH,8,3,2,0,0
0,603378.SH,12,8,7,5,5
0,603380.SH,8,5,5,4,2
0,603383.SH,28,19,15,15,14
0,603385.SH,1,0,0,0,0
0,603386.SH,22,18,17,15,14
0,603387.SH,14,4,2,2,2
0,603388.SH,11,5,3,2,2
0,603389.SH,17,11,10,10,10
0,603393.SH,9,6,6,4,2
0,603396.SH,17,10,8,7,6
0,603398.SH,17,13,11,10,10
0,603399.SH,12,5,2,1,0
0,603416.SH,8,8,4,2,1
0,603421.SH,21,18,9,6,5
0,603429.SH,17,14,8,5,4
0,603444.SH,17,12,6,4,4
0,603456.SH,8,6,5,4,3
0,603458.SH,7,3,1,0,0
0,603466.SH,17,11,6,5,2
0,603477.SH,15,11,9,8,8
0,603486.SH,25,22,21,14,14
0,603488.SH,6,2,2,2,2
0,603496.SH,12,7,7,7,5
0,603499.SH,32,21,17,15,13
0,603500.SH,14,9,9,6,6
0,603501.SH,24,16,11,9,7
0,603505.SH,12,9,5,3,2
0,603506.SH,22,18,14,12,12
0,603507.SH,13,6,5,3,3
0,603508.SH,11,7,5,4,3
0,603515.SH,11,6,2,0,0
0,603516.SH,25,22,18,14,14
0,603517.SH,14,8,6,5,0
0,603518.SH,9,5,4,4,2
0,603519.SH,6,4,4,3,1
0,603520.SH,7,6,5,3,3
0,603527.SH,10,5,4,4,4
0,603528.SH,12,7,5,4,4
0,603533.SH,18,11,9,8,8
0,603535.SH,11,6,6,2,2
0,603536.SH,4,3,1,1,1
0,603538.SH,15,9,5,5,5
0,603555.SH,16,14,11,7,7
0,603556.SH,5,3,2,1,1
0,603557.SH,14,10,6,5,5
0,603558.SH,6,4,3,0,0
0,603559.SH,13,9,9,7,6
0,603566.SH,9,5,3,1,0
0,603567.SH,2,0,0,0,0
0,603568.SH,9,5,4,2,0
0,603569.SH,8,5,4,3,3
0,603577.SH,10,8,8,8,8
0,603578.SH,12,7,5,4,1
0,603579.SH,15,7,3,1,0
0,603580.SH,1,1,1,1,1
0,603583.SH,14,11,8,5,5
0,603585.SH,1,0,0,0,0
0,603586.SH,7,4,2,2,2
0,603587.SH,10,4,3,3,2
0,603588.SH,6,1,0,0,0
0,603589.SH,15,10,3,1,0
0,603590.SH,8,6,4,4,4
0,603595.SH,17,12,7,5,5
0,603596.SH,21,19,13,13,12
0,603598.SH,16,13,9,9,9
0,603599.SH,3,1,0,0,0
0,603600.SH,3,1,1,1,0
0,603601.SH,8,4,2,1,0
0,603602.SH,18,15,11,10,10
0,603603.SH,19,13,9,9,7
0,603605.SH,21,13,7,7,6
0,603606.SH,9,4,0,0,0
0,603607.SH,15,13,10,8,7
0,603608.SH,3,3,2,1,1
0,603609.SH,8,6,5,4,4
0,603611.SH,9,5,2,1,1
0,603612.SH,11,5,5,5,3
0,603615.SH,7,3,3,2,2
0,603616.SH,16,12,8,7,7
0,603617.SH,9,6,4,3,2
0,603618.SH,8,6,6,6,6
0,603619.SH,18,11,7,7,5
0,603626.SH,19,13,9,8,7
0,603628.SH,9,7,6,5,5
0,603629.SH,9,8,8,8,8
0,603630.SH,9,7,7,7,5
0,603633.SH,10,9,9,8,6
0,603636.SH,12,7,5,4,1
0,603637.SH,13,11,7,6,6
0,603638.SH,10,6,5,2,2
0,603639.SH,5,4,1,1,1
0,603648.SH,17,12,9,7,6
0,603650.SH,16,12,12,12,11
0,603655.SH,23,18,17,16,16
0,603656.SH,10,5,4,4,4
0,603657.SH,13,12,12,12,12
0,603658.SH,22,19,16,14,7
0,603659.SH,18,10,5,5,3
0,603660.SH,11,7,2,2,2
0,603661.SH,5,2,2,2,1
0,603663.SH,5,4,3,2,2
0,603665.SH,5,1,0,0,0
0,603666.SH,18,13,13,13,12
0,603667.SH,8,7,7,7,5
0,603668.SH,4,4,2,1,1
0,603669.SH,5,4,4,2,2
0,603676.SH,19,16,13,12,11
0,603677.SH,16,13,9,8,6
0,603678.SH,17,8,5,2,2
0,603679.SH,17,12,8,6,4
0,603680.SH,10,4,3,1,1
0,603683.SH,16,14,11,10,10
0,603685.SH,3,1,1,1,1
0,603686.SH,4,1,1,1,0
0,603688.SH,18,10,5,3,3
0,603689.SH,6,2,1,1,1
0,603690.SH,24,15,10,9,9
0,603693.SH,17,14,14,12,12
0,603696.SH,10,4,2,1,1
0,603698.SH,2,1,1,1,1
0,603699.SH,2,1,0,0,0
0,603700.SH,6,4,4,4,4
0,603701.SH,8,6,4,4,4
0,603703.SH,16,12,9,6,6
0,603706.SH,21,18,15,15,15
0,603707.SH,21,12,9,4,4
0,603708.SH,8,4,3,2,1
0,603709.SH,12,8,7,6,5
0,603711.SH,20,11,9,6,5
0,603712.SH,30,26,25,25,25
0,603713.SH,19,17,16,16,15
0,603716.SH,15,12,7,5,5
0,603717.SH,7,5,2,2,2
0,603718.SH,25,19,18,14,12
0,603721.SH,16,13,8,7,7
0,603722.SH,25,17,15,13,13
0,603725.SH,8,6,4,3,3
0,603726.SH,9,5,5,3,2
0,603727.SH,6,4,3,2,2
0,603728.SH,8,3,0,0,0
0,603729.SH,14,10,9,9,8
0,603730.SH,9,8,5,4,4
0,603733.SH,13,10,9,8,8
0,603737.SH,7,5,4,3,2
0,603738.SH,13,8,6,6,6
0,603739.SH,13,13,12,12,12
0,603757.SH,8,3,1,1,0
0,603758.SH,6,2,2,1,1
0,603766.SH,4,2,1,1,1
0,603767.SH,6,3,3,3,2
0,603768.SH,6,3,1,0,0
0,603773.SH,21,14,11,8,7
0,603776.SH,17,15,12,8,7
0,603777.SH,9,6,6,5,5
0,603778.SH,12,8,8,7,7
0,603779.SH,3,1,1,1,1
0,603787.SH,9,8,4,4,4
0,603788.SH,4,2,2,1,1
0,603789.SH,2,2,2,2,1
0,603790.SH,16,13,12,12,11
0,603797.SH,2,0,0,0,0
0,603798.SH,13,10,6,5,5
0,603799.SH,25,14,10,6,6
0,603800.SH,15,12,11,11,11
0,603801.SH,7,6,5,1,1
0,603803.SH,18,11,10,9,9
0,603806.SH,7,5,2,1,1
0,603808.SH,4,2,1,0,0
0,603809.SH,4,3,1,1,1
0,603810.SH,5,5,5,5,5
0,603811.SH,8,6,4,4,3
0,603813.SH,13,11,8,8,8
0,603816.SH,8,3,2,1,0
0,603817.SH,1,1,1,1,1
0,603818.SH,8,4,3,2,2
0,603819.SH,8,7,7,5,4
0,603822.SH,8,6,6,6,5
0,603823.SH,3,2,2,0,0
0,603825.SH,9,7,4,3,3
0,603826.SH,13,7,3,3,3
0,603828.SH,12,9,5,2,1
0,603829.SH,12,9,3,3,3
0,603833.SH,12,7,4,1,0
0,603838.SH,8,6,5,5,5
0,603839.SH,7,2,1,0,0
0,603843.SH,9,8,7,6,6
0,603848.SH,15,7,4,2,2
0,603855.SH,1,0,0,0,0
0,603856.SH,17,13,7,5,4
0,603858.SH,5,1,1,1,0
0,603859.SH,17,8,7,6,4
0,603860.SH,5,2,2,2,1
0,603861.SH,10,9,8,6,3
0,603866.SH,7,1,1,0,0
0,603868.SH,4,3,2,0,0
0,603869.SH,9,3,2,2,1
0,603871.SH,9,8,6,5,5
0,603876.SH,18,15,11,11,9
0,603877.SH,10,7,5,5,4
0,603878.SH,3,2,1,0,0
0,603879.SH,8,6,4,4,4
0,603880.SH,8,6,5,4,4
0,603881.SH,11,7,3,2,2
0,603882.SH,9,4,4,2,2
0,603883.SH,17,7,2,1,0
0,603885.SH,13,8,6,1,1
0,603886.SH,15,4,4,1,0
0,603887.SH,6,4,2,1,1
0,603888.SH,14,10,9,7,5
0,603889.SH,3,2,1,0,0
0,603890.SH,6,5,5,5,5
0,603895.SH,31,29,26,26,26
0,603896.SH,15,10,6,3,2
0,603897.SH,13,8,7,7,7
0,603898.SH,7,2,0,0,0
0,603899.SH,5,3,1,1,1
0,603900.SH,10,5,3,2,0
0,603901.SH,13,11,9,8,8
0,603903.SH,11,8,6,5,4
0,603906.SH,7,3,3,3,3
0,603908.SH,4,4,3,3,1
0,603909.SH,3,2,2,2,2
0,603912.SH,16,10,8,7,7
0,603916.SH,9,4,3,3,3
0,603917.SH,9,5,5,5,5
0,603918.SH,18,12,9,8,8
0,603919.SH,4,1,1,1,0
0,603920.SH,6,5,4,4,4
0,603922.SH,11,8,3,2,2
0,603926.SH,6,5,4,3,2
0,603928.SH,11,6,5,5,5
0,603929.SH,15,12,10,7,7
0,603933.SH,13,7,5,3,3
0,603936.SH,9,7,6,5,5
0,603937.SH,10,3,3,3,3
0,603938.SH,13,5,3,2,0
0,603939.SH,12,9,7,3,3
0,603955.SH,2,1,1,0,0
0,603956.SH,13,13,13,13,13
0,603958.SH,6,5,4,2,1
0,603959.SH,12,7,6,4,4
0,603960.SH,13,6,4,2,0
0,603963.SH,17,12,9,9,7
0,603966.SH,8,6,6,3,2
0,603968.SH,2,1,1,0,0
0,603969.SH,11,11,9,9,8
0,603970.SH,10,7,6,5,4
0,603976.SH,16,7,4,4,4
0,603977.SH,7,7,6,6,5
0,603978.SH,16,12,12,8,7
0,603979.SH,5,2,1,0,0
0,603980.SH,1,0,0,0,0
0,603985.SH,9,7,6,3,2
0,603986.SH,27,18,15,10,8
0,603987.SH,6,2,2,2,1
0,603988.SH,21,18,16,16,15
0,603989.SH,8,4,3,2,2
0,603990.SH,4,2,2,1,1
0,603991.SH,5,4,2,1,1
0,603993.SH,14,10,9,3,1
0,603996.SH,14,11,10,8,8
0,603997.SH,9,5,4,3,2
0,603998.SH,9,7,5,4,4
0,603999.SH,12,10,6,6,6
