code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.600200,2018-03-31,2017-12-31,0.045433,1.685173,0.599645,0.984086,0.045688,0.736899,0.842301,0.073608
sh.600201,2008-04-08,2007-12-31,0.142538,1.716385,0.627525,0.962877,0.137441,0.719824,0.909185,0.210009
sh.600201,2009-03-24,2008-12-31,0.102299,1.797656,0.642320,0.918774,0.096429,0.764570,0.908879,0.138766
sh.600201,2010-02-05,2009-12-31,0.090759,1.803364,0.518990,0.935043,0.103708,0.736649,0.929073,0.151532
sh.600201,2011-04-28,2010-12-31,0.144977,1.880294,0.448694,1.003646,0.171215,0.870169,0.909775,0.216274
sh.600201,2012-04-13,2011-12-31,0.163713,1.815337,0.347690,1.016712,0.255115,0.859809,0.888270,0.334032
sh.600201,2013-04-26,2012-12-31,0.126429,1.748678,0.308454,1.014270,0.231097,0.835900,0.860755,0.321189
sh.600201,2014-03-20,2013-12-31,0.212826,1.524625,0.373561,1.006920,0.371113,0.830879,0.937818,0.476266
sh.600201,2015-03-19,2014-12-31,0.277460,1.307164,0.558019,1.005482,0.378309,0.832600,1.016044,0.447196
sh.600201,2016-04-27,2015-12-31,0.259211,1.255784,0.536337,1.004123,0.383278,0.804918,1.023146,0.465398
sh.600201,2017-04-25,2016-12-31,0.221561,1.185583,0.439848,1.002765,0.423702,0.824543,1.020052,0.503762
sh.600201,2018-04-28,2017-12-31,0.211700,1.220340,0.379016,1.002174,0.456708,0.846727,1.036042,0.520617
sh.600202,2008-03-11,2007-12-31,0.419295,2.569424,0.851644,0.999989,0.191615,0.877908,0.952899,0.229052
sh.600202,2009-02-17,2008-12-31,0.406274,2.631567,0.728763,1.000000,0.211845,0.952337,0.916431,0.242732
sh.600202,2010-03-30,2009-12-31,0.143592,2.691706,0.397919,1.000000,0.134063,0.865752,0.860698,0.179914
sh.600202,2011-03-22,2010-12-31,0.101314,2.806310,0.456699,1.000000,0.079051,0.877135,0.752662,0.119740
sh.600202,2012-04-26,2011-12-31,-0.194037,2.912355,0.287786,1.000000,-0.231510,0.830289,1.274485,-0.218779
sh.600202,2013-04-26,2012-12-31,0.022935,3.055483,0.338605,1.000000,0.022168,0.860147,0.307011,0.083946
sh.600202,2014-04-22,2013-12-31,-0.099916,3.184627,0.313627,1.000000,-0.100038,0.841593,2.518715,-0.047194
sh.600202,2015-04-21,2014-12-31,0.026698,3.159851,0.396706,1.000000,0.021298,0.932986,0.265027,0.086134
sh.600202,2016-04-12,2015-12-31,0.016229,2.977403,0.295906,1.000000,0.018420,1.053229,0.187085,0.093482
sh.600202,2017-04-25,2016-12-31,-0.234365,2.857273,0.119924,1.000000,-0.683968,0.916037,1.256611,-0.594185
sh.600202,2018-04-24,2017-12-31,-0.136862,2.788618,0.153359,1.000000,-0.320025,0.854693,1.398718,-0.267697
sh.600202,2019-03-26,2018-12-31,0.034383,2.745812,0.461958,1.000000,0.027106,0.842774,0.548464,0.058643
sh.600203,2008-04-29,2007-12-31,-0.433302,5.771421,1.001968,0.966827,-0.077501,1.001341,1.628873,-0.047516
sh.600203,2009-03-11,2008-12-31,0.046407,6.899380,0.974582,1.463956,0.004714,0.971308,0.120888,0.040150
sh.600203,2010-04-29,2009-12-31,-0.962164,8.615351,0.756208,0.963634,-0.153258,1.007530,1.432974,-0.106152
sh.600203,2011-01-26,2010-12-31,-0.298077,5.697126,1.000849,0.928323,-0.056313,1.016212,1.622553,-0.034152
sh.600203,2012-03-13,2011-12-31,0.239624,4.203783,1.516494,1.068792,0.035169,0.994703,0.712277,0.049638
sh.600203,2013-03-20,2012-12-31,0.122413,3.707997,2.088397,1.122338,0.014085,0.993015,0.530166,0.026754
sh.600203,2014-03-27,2013-12-31,0.166781,3.658259,1.493476,1.483018,0.020584,0.654346,0.655855,0.047963
sh.600203,2015-04-03,2014-12-31,0.080166,3.043779,1.177006,1.236764,0.018093,0.681962,0.695896,0.038125
sh.600203,2016-03-31,2015-12-31,0.075136,2.775723,1.427073,0.976342,0.019428,0.854240,0.708946,0.032080
sh.600203,2017-03-15,2016-12-31,0.032977,2.554727,1.436541,2.765269,0.003249,0.482228,0.586488,0.011489
sh.600203,2018-04-16,2017-12-31,-0.052644,2.465242,1.556355,1.001974,-0.013694,0.858205,1.259051,-0.012673
sh.600203,2019-04-13,2018-12-31,0.020294,3.161836,1.693205,1.428256,0.002654,1.770067,0.219731,0.006824
sh.600206,2008-03-01,2007-12-31,0.084858,1.575023,0.620398,1.000000,0.086843,0.809377,0.796355,0.134734
sh.600206,2009-03-28,2008-12-31,0.095596,1.478178,0.903094,1.000000,0.071611,0.834296,0.820899,0.104561
sh.600206,2010-03-10,2009-12-31,-0.043250,1.448183,0.420604,1.000000,-0.071005,0.833704,1.589726,-0.053574
sh.600206,2011-02-18,2010-12-31,0.007440,1.555620,0.567501,1.000000,0.008428,0.681146,0.331891,0.037281
sh.600206,2012-03-23,2011-12-31,0.008252,1.599593,0.490026,1.000000,0.010528,1.084750,0.221715,0.043774
sh.600206,2013-03-28,2012-12-31,-0.175847,1.631001,0.356018,1.000000,-0.302836,0.970601,1.197052,-0.260648
sh.600206,2014-04-04,2013-12-31,0.002075,1.366664,0.386448,1.000000,0.003928,0.363999,0.343916,0.031381
sh.600206,2015-03-14,2014-12-31,0.030526,1.162092,1.056697,0.866472,0.028690,0.694892,1.115832,0.037001
sh.600206,2016-03-15,2015-12-31,0.011051,1.133885,0.831899,0.914339,0.012814,0.959849,2.334519,0.005718
sh.600206,2017-03-15,2016-12-31,0.017181,1.135721,1.202791,0.948239,0.013264,0.897515,1.063853,0.013891
sh.600206,2018-03-26,2017-12-31,0.015371,1.159334,1.241650,0.936721,0.011399,0.857508,0.989461,0.013435
sh.600206,2019-03-15,2018-12-31,0.027233,1.179764,1.393717,0.957180,0.017303,0.824757,0.993196,0.021124
sh.600207,2008-03-29,2007-12-31,0.015652,2.323401,0.548167,1.834956,0.006697,0.878107,0.167299,0.045590
sh.600207,2009-02-28,2008-12-31,0.044732,1.984003,0.671468,1.047441,0.032057,0.944534,0.633213,0.053598
sh.600207,2010-02-11,2009-12-31,-1.177280,2.434454,0.306960,0.991178,-1.589445,1.001261,1.030880,-1.539891
sh.600207,2011-02-26,2010-12-31,0.084245,4.791949,0.679643,0.867196,0.029829,0.898226,0.435450,0.076262
sh.600207,2012-03-16,2011-12-31,0.023732,5.296031,0.534639,0.459526,0.018240,0.723981,0.350166,0.071948
sh.600207,2013-03-09,2012-12-31,-1.538331,10.819886,0.560545,1.014758,-0.249951,1.035390,1.523297,-0.158477
sh.600207,2014-03-15,2013-12-31,0.018473,4.924110,0.661854,0.603182,0.009397,0.550742,0.210831,0.080933
sh.600207,2015-03-13,2014-12-31,-0.297461,3.186534,0.661420,1.024527,-0.137756,1.057583,1.563259,-0.083323
sh.600207,2016-04-28,2015-12-31,0.023745,3.358518,0.672226,0.830985,0.012657,0.726308,0.262319,0.066431
sh.600207,2017-04-01,2016-12-31,0.007093,1.764156,0.788630,0.653041,0.007807,0.561615,0.472972,0.029392
sh.600207,2018-03-10,2017-12-31,0.004774,1.240879,0.840913,0.694466,0.006588,0.541780,0.843875,0.014409
sh.600207,2019-03-23,2018-12-31,-0.191227,1.236523,0.992286,1.014370,-0.153643,1.042665,0.995214,-0.148065
sh.600208,2008-02-02,2007-12-31,0.144690,3.026321,0.345079,0.955372,0.145021,0.705258,0.940787,0.218571
sh.600208,2009-02-10,2008-12-31,0.203999,2.931405,0.290175,0.972019,0.246727,0.840191,0.903128,0.325154
sh.600208,2010-02-11,2009-12-31,0.213089,3.314286,0.356604,0.937973,0.192218,0.764047,0.898476,0.280006
sh.600208,2011-04-13,2010-12-31,0.210996,3.408369,0.323027,0.899513,0.213050,0.783593,0.932387,0.291604
sh.600208,2012-04-21,2011-12-31,0.154130,3.491826,0.209793,0.966424,0.217709,0.776954,0.898366,0.311908
sh.600208,2013-04-20,2012-12-31,0.206636,3.658069,0.242362,0.989270,0.235600,0.710724,0.903984,0.366703
sh.600208,2014-04-26,2013-12-31,0.077190,4.123520,0.175345,1.008820,0.105824,0.726965,0.733907,0.198350
sh.600208,2015-04-25,2014-12-31,0.067365,4.029404,0.170570,0.944082,0.103820,0.766211,0.729134,0.185835
sh.600208,2016-04-16,2015-12-31,0.053558,3.689412,0.145530,1.114281,0.089520,0.696992,0.649361,0.197791
sh.600208,2017-04-29,2016-12-31,0.219583,3.772993,0.135828,0.998509,0.429112,0.964004,0.842693,0.528229
sh.600208,2018-04-28,2017-12-31,0.108451,3.854708,0.148216,0.991536,0.191442,0.801690,0.757083,0.315419
sh.600209,2008-04-26,2007-12-31,0.020175,2.056025,0.278453,2.528847,0.013935,0.371736,0.534946,0.070077
sh.600209,2009-04-25,2008-12-31,-0.056788,2.087775,0.160189,0.803306,-0.211380,0.972371,1.407954,-0.154399
sh.600209,2010-04-24,2009-12-31,-0.057698,2.131005,0.124357,0.794482,-0.274045,1.272575,1.547358,-0.139170
sh.600209,2011-04-23,2010-12-31,0.030364,1.946458,0.152596,1.916919,0.053329,0.719420,0.594719,0.124644
sh.600209,2012-04-28,2011-12-31,0.020773,1.694070,0.212217,1.545271,0.037392,0.855012,0.564002,0.077540
sh.600209,2013-04-27,2012-12-31,0.002420,1.667833,0.291973,-0.212635,-0.023370,7.129082,-0.165885,0.019761
sh.600209,2014-04-19,2013-12-31,-0.036859,1.671362,0.181344,0.660747,-0.184051,1.038668,1.007699,-0.175845
sh.600209,2015-03-10,2014-12-31,0.013417,1.501927,0.194874,-7.119716,-0.006439,-0.189200,1.012084,0.033625
sh.600209,2016-02-06,2015-12-31,0.003487,1.364283,0.111489,-0.424099,-0.054061,1.898663,0.894482,-0.031832
sh.600209,2017-04-15,2016-12-31,-0.066313,1.360550,0.162696,0.800977,-0.374011,0.938680,0.994791,-0.400530
sh.600209,2018-04-21,2017-12-31,-0.071114,1.370279,0.170810,0.803004,-0.378366,1.006261,0.997375,-0.377002
sh.600210,2008-04-19,2007-12-31,0.125589,2.845127,0.646484,0.902012,0.075697,0.714723,0.713318,0.148477
sh.600210,2009-03-19,2008-12-31,0.069205,2.901943,0.653694,0.786134,0.046407,0.803800,0.554781,0.104066
sh.600210,2010-03-18,2009-12-31,0.220938,2.726274,0.640021,0.928578,0.136361,0.825997,0.834034,0.197937
sh.600210,2011-04-15,2010-12-31,0.199151,2.615226,0.723498,0.914751,0.115062,0.818191,0.831657,0.169096
sh.600210,2012-04-26,2011-12-31,0.143462,2.697920,0.832540,0.914100,0.069873,0.816377,0.736743,0.116172
sh.600210,2013-04-26,2012-12-31,0.043864,2.766476,0.789505,0.820709,0.024470,0.678499,0.501301,0.071943
sh.600210,2014-04-22,2013-12-31,0.062629,2.874643,0.824558,0.902617,0.029273,0.765326,0.566540,0.067514
sh.600210,2015-04-22,2014-12-31,0.044253,2.929483,0.793092,0.929089,0.020501,0.757323,0.462917,0.058477
sh.600210,2016-04-28,2015-12-31,0.027689,2.789672,0.777147,0.937085,0.013629,0.648296,0.433683,0.048476
sh.600210,2017-04-29,2016-12-31,0.053715,2.594573,0.772677,0.950915,0.028176,0.734112,0.632368,0.060695
sh.600210,2018-03-22,2017-12-31,0.130199,2.448943,0.815264,0.972894,0.067029,0.853367,0.783701,0.100226
sh.600211,2008-04-22,2007-12-31,-0.377499,2.567874,0.966101,0.961966,-0.158183,1.006055,1.100066,-0.142929
sh.600211,2009-04-17,2008-12-31,0.023807,3.049427,1.192893,1.107146,0.005911,1.027231,0.360204,0.015976
sh.600211,2010-03-23,2009-12-31,0.066917,2.758011,1.410507,0.915669,0.018786,0.928444,0.819665,0.024685
sh.600211,2011-04-22,2010-12-31,0.076703,2.408171,1.501825,0.974191,0.021770,0.806721,0.874337,0.030864
sh.600211,2012-03-28,2011-12-31,0.062220,2.310120,1.416680,0.972883,0.019542,0.900285,0.859256,0.025261
sh.600211,2013-03-29,2012-12-31,0.085806,2.294826,1.495866,1.000920,0.024973,0.951769,0.840527,0.031217
sh.600211,2014-04-16,2013-12-31,0.071433,2.607859,1.414519,1.133206,0.017088,0.796148,0.819041,0.026206
sh.600211,2015-03-26,2014-12-31,0.052916,2.754127,1.527572,1.038149,0.012115,0.762210,1.158684,0.013718
sh.600211,2016-03-19,2015-12-31,0.205046,1.961022,1.577792,1.009902,0.065621,0.853390,1.055344,0.072862
sh.600211,2017-03-22,2016-12-31,0.344825,2.605897,0.531735,0.994445,0.250245,0.898051,0.974521,0.285939
sh.600211,2018-03-16,2017-12-31,0.169867,1.708951,0.396313,0.980174,0.255881,0.895596,1.027872,0.277962
sh.600211,2019-03-15,2018-12-31,0.100383,1.131858,0.422813,0.988623,0.212172,0.892202,1.051766,0.226103
sh.600212,2008-04-12,2007-12-31,-0.343091,1.606548,0.510751,0.943334,-0.443242,0.988222,1.081704,-0.414647
sh.600212,2009-03-26,2008-12-31,0.023157,1.591041,0.499840,1.000000,0.029119,0.829297,0.466568,0.075258
sh.600212,2010-03-26,2009-12-31,0.029479,1.392060,0.468127,1.000000,0.045237,0.920478,0.671617,0.073174
sh.600212,2011-03-24,2010-12-31,0.017537,1.241229,0.352957,1.000000,0.040030,0.900051,0.666943,0.066686
sh.600212,2012-03-21,2011-12-31,0.015257,1.205528,0.438268,1.000000,0.028878,1.037343,0.642304,0.043341
sh.600212,2013-03-21,2012-12-31,-0.054003,1.167355,0.594472,1.000000,-0.077819,1.006367,1.126501,-0.068643
sh.600212,2014-03-26,2013-12-31,0.020974,1.126385,0.595465,1.000000,0.031271,0.817018,0.922823,0.041475
sh.600212,2015-04-23,2014-12-31,-0.016600,1.168750,0.560258,1.000000,-0.025352,0.905993,1.147088,-0.024394
sh.600212,2016-04-08,2015-12-31,-0.405316,1.188556,0.272638,1.000000,-1.250796,1.028318,1.004636,-1.210738
sh.600212,2017-02-14,2016-12-31,0.063095,1.117041,0.331789,1.000000,0.170239,1.000000,0.997886,0.170600
sh.600212,2018-04-18,2017-12-31,0.016816,1.083812,0.310341,1.000000,0.049994,1.000000,1.012815,0.049362
sh.600213,2008-04-15,2007-12-31,0.029138,3.038344,0.535517,0.932478,0.019205,1.000000,0.504320,0.038081
sh.600213,2009-04-15,2008-12-31,0.015891,2.939461,0.930781,1.000000,0.005808,1.000000,0.491289,0.011822
sh.600213,2010-04-13,2009-12-31,-0.370490,3.146739,0.640138,1.000000,-0.183926,1.000000,1.047326,-0.175615
sh.600213,2011-03-29,2010-12-31,0.030400,3.552385,0.866711,1.000000,0.009874,1.000000,0.618093,0.015974
sh.600213,2012-04-17,2011-12-31,-0.209354,4.267409,0.953484,1.000000,-0.051452,1.000000,1.031889,-0.049862
sh.600213,2013-04-16,2012-12-31,0.032550,5.741469,0.955192,1.000000,0.005935,1.000000,0.632084,0.009390
sh.600213,2014-04-15,2013-12-31,0.027929,7.998850,0.804507,0.931569,0.004659,1.000000,0.286218,0.016277
sh.600213,2015-04-16,2014-12-31,-1.231115,16.933639,0.738949,1.001162,-0.098272,1.000000,1.167354,-0.084183
sh.600213,2016-04-21,2015-12-31,0.364070,43.744021,0.830547,1.278876,0.007836,0.849219,0.344799,0.026760
sh.600213,2017-04-28,2016-12-31,0.638231,37.560549,0.926059,0.954914,0.019215,0.517533,0.716757,0.051800
sh.600213,2018-04-24,2017-12-31,0.281690,30.791273,0.509937,0.819009,0.021905,0.762093,0.503223,0.057118
sh.600215,2008-04-30,2007-12-31,0.001055,2.012358,0.042017,0.991066,0.012592,0.094895,0.162660,0.815790
sh.600215,2009-04-29,2008-12-31,0.000915,1.701153,0.054224,0.992908,0.009994,0.257395,0.179284,0.216564
sh.600215,2010-04-22,2009-12-31,0.001255,1.376994,0.158288,1.029742,0.005593,0.076722,0.699120,0.104273
sh.600215,2011-04-22,2010-12-31,0.043045,1.427914,0.103940,0.999881,0.290060,0.894604,0.849359,0.381738
sh.600215,2012-04-26,2011-12-31,0.001196,1.569335,0.072072,1.003439,0.010542,0.522999,0.195641,0.103025
sh.600215,2013-04-24,2012-12-31,0.004162,1.740728,0.072240,1.003028,0.032995,0.378300,0.310453,0.280943
sh.600215,2014-04-25,2013-12-31,0.003376,1.907240,0.144471,0.999110,0.012262,0.311064,0.246551,0.159879
sh.600215,2015-04-28,2014-12-31,0.003828,1.819055,0.225805,1.001534,0.009306,0.518771,0.213662,0.083955
sh.600215,2016-04-28,2015-12-31,0.001936,1.674251,0.092125,1.004875,0.012489,0.437364,0.198218,0.144057
sh.600215,2017-04-28,2016-12-31,0.003186,1.539513,0.115094,1.005130,0.017892,0.308047,0.483188,0.120205
sh.600215,2018-04-27,2017-12-31,0.003720,1.357100,0.126610,1.002895,0.021585,0.440461,0.989842,0.049509
sh.600216,2008-04-23,2007-12-31,0.067688,3.235839,0.816267,1.030136,0.024877,0.622045,0.453108,0.088262
sh.600216,2009-03-27,2008-12-31,0.728959,2.289153,1.231370,0.995235,0.259845,0.871632,0.885760,0.336562
sh.600216,2010-03-27,2009-12-31,0.522205,1.536768,1.171296,1.000163,0.290065,0.853411,0.983888,0.345455
sh.600216,2011-04-09,2010-12-31,0.341381,1.269965,1.070415,1.000972,0.250884,0.857767,1.001615,0.292014
sh.600216,2012-04-24,2011-12-31,0.245505,1.192547,0.981261,0.996607,0.210512,0.855052,1.016081,0.242301
sh.600216,2013-04-13,2012-12-31,0.160445,1.158775,0.858956,0.996946,0.161691,0.854944,1.032558,0.183161
sh.600216,2014-03-28,2013-12-31,0.071508,1.155755,0.675093,0.998875,0.091752,0.826453,1.059309,0.104803
sh.600216,2015-04-25,2014-12-31,0.026121,1.186930,0.626521,0.990650,0.035458,0.815600,1.101214,0.039478
sh.600216,2016-04-28,2015-12-31,0.024639,1.227255,0.557960,1.022615,0.035187,0.820394,0.952001,0.045053
sh.600216,2017-04-12,2016-12-31,0.066321,1.257087,0.618785,1.012963,0.084168,0.822441,0.983291,0.104079
sh.600216,2018-04-25,2017-12-31,0.035486,1.304207,0.611852,1.056795,0.042080,0.796963,0.972090,0.054316
sh.600217,2008-04-28,2007-12-31,0.041887,4.876751,0.374998,1.009770,0.022683,0.956787,0.225895,0.104947
sh.600217,2009-04-09,2008-12-31,-1.446724,7.761014,0.384985,0.959678,-0.504543,1.000968,1.316045,-0.383008
sh.600217,2010-03-18,2009-12-31,,,0.344034,0.981730,-0.533796,1.000000,1.365392,-0.390947
sh.600217,2011-03-22,2010-12-31,73.367186,399.151080,0.514897,1.009908,0.353478,1.000000,0.929333,0.380357
sh.600217,2012-03-13,2011-12-31,-0.894357,9.133471,0.336821,0.990792,-0.293422,1.000000,1.248553,-0.235010
sh.600217,2013-03-19,2012-12-31,0.095416,17.280266,0.377256,1.084595,0.013495,1.000000,0.173106,0.077957
sh.600217,2014-03-25,2013-12-31,-1.437941,27.412764,0.357472,0.998198,-0.147004,1.000000,5.279487,-0.027844
sh.600217,2015-03-17,2014-12-31,,,0.314631,0.999734,-0.371332,1.000000,1.915713,-0.193835
sh.600217,2016-03-01,2015-12-31,0.525723,6.739548,0.715769,0.938013,0.116183,0.777148,0.784109,0.190662
sh.600217,2017-04-26,2016-12-31,0.157279,2.974005,0.503360,0.959998,0.109441,0.818103,0.700425,0.190990
sh.600217,2018-03-20,2017-12-31,0.160717,2.970585,0.581395,0.988404,0.094149,0.833110,0.698663,0.161750
sh.600217,2019-04-16,2018-12-31,0.204005,3.056547,0.662070,0.982864,0.102568,0.802223,0.751146,0.170213
sh.600218,2008-03-28,2007-12-31,0.024496,1.569943,0.805844,1.120537,0.017280,0.449078,1.294731,0.029719
sh.600218,2009-03-25,2008-12-31,0.014631,1.608563,0.887631,1.320883,0.007758,0.817356,2.654767,0.003575
sh.600218,2010-03-26,2009-12-31,0.056388,1.810264,1.282787,0.979296,0.024795,0.661235,1.084555,0.034575
sh.600218,2011-03-30,2010-12-31,0.096126,2.016884,1.367054,0.985122,0.035390,0.899004,1.131086,0.034804
sh.600218,2012-03-29,2011-12-31,0.025413,2.143408,1.162109,1.084309,0.009409,0.779822,1.363626,0.008848
sh.600218,2013-03-28,2012-12-31,0.018289,2.289980,1.157446,0.962255,0.007171,1.018714,1.419611,0.004958
sh.600218,2014-02-15,2013-12-31,0.032963,2.361132,1.287874,0.982970,0.011028,0.895358,1.033645,0.011916
sh.600218,2015-03-20,2014-12-31,0.032870,2.291789,1.090546,1.007840,0.013049,0.804994,0.918362,0.017652
sh.600218,2016-03-30,2015-12-31,0.052873,1.887413,1.038709,1.015702,0.026553,0.848332,1.015841,0.030812
sh.600218,2017-03-28,2016-12-31,0.051523,1.752985,0.923328,1.013737,0.031401,0.826365,1.088348,0.034914
sh.600218,2018-03-30,2017-12-31,0.032419,1.885461,0.893155,1.026680,0.018751,0.876507,1.164059,0.018378
sh.600218,2019-03-28,2018-12-31,0.020595,1.905194,0.947175,1.153070,0.009898,1.015831,1.780477,0.005472
sh.600219,2008-02-05,2007-12-31,0.158208,1.402423,0.645234,0.846467,0.206548,0.850880,0.977686,0.248287
sh.600219,2009-03-27,2008-12-31,0.078011,1.519829,0.590253,0.722295,0.120394,1.034870,0.929678,0.125137
sh.600219,2010-04-17,2009-12-31,0.071455,1.458022,0.499058,0.819588,0.119818,0.915774,0.946487,0.138235
sh.600219,2011-04-28,2010-12-31,0.059439,1.302979,0.535741,0.799180,0.106546,0.926361,0.969298,0.118659
sh.600219,2012-02-23,2011-12-31,0.067724,1.320833,0.668819,0.811848,0.094431,0.911084,0.985854,0.105134
sh.600219,2013-03-20,2012-12-31,0.042859,1.512557,0.609867,0.877024,0.052977,0.799986,0.936100,0.070742
sh.600219,2014-03-20,2013-12-31,0.046602,1.681997,0.507065,0.875976,0.062377,0.777972,0.942844,0.085039
sh.600219,2015-03-28,2014-12-31,0.051533,1.725645,0.459776,0.917616,0.070783,0.853501,0.932075,0.088977
sh.600219,2016-04-05,2015-12-31,0.026788,1.589828,0.411105,0.835252,0.049071,0.799913,0.935691,0.065562
sh.600219,2017-04-20,2016-12-31,0.047408,1.398959,0.341476,0.976479,0.101630,0.777986,0.947700,0.137841
sh.600219,2018-02-10,2017-12-31,0.050027,1.377320,0.384732,0.936652,0.100794,0.761711,0.935539,0.141443
sh.600219,2019-04-17,2018-12-31,0.040522,1.385614,0.411275,0.944475,0.075289,0.831218,0.867591,0.104400
sh.600220,2008-03-11,2007-12-31,0.062214,2.012981,0.597559,0.844064,0.061276,0.876630,0.728982,0.095886
sh.600220,2009-03-05,2008-12-31,0.054805,2.302707,0.533829,0.834146,0.053449,0.933818,0.589546,0.097087
sh.600220,2010-03-23,2009-12-31,0.037661,2.207387,0.420587,0.766892,0.052895,0.869818,0.689182,0.088238
sh.600220,2011-03-22,2010-12-31,0.021909,1.968267,0.553144,1.034364,0.019455,0.605359,0.531608,0.060453
sh.600220,2012-04-18,2011-12-31,0.003015,1.971073,0.680505,0.813655,0.002763,0.630155,0.128942,0.034004
sh.600220,2013-04-20,2012-12-31,-0.617399,2.313065,0.554609,0.963216,-0.499651,1.014535,1.092196,-0.450920
sh.600220,2014-04-15,2013-12-31,0.067882,2.596529,0.572729,0.844932,0.054025,0.985266,0.560320,0.097859
sh.600220,2015-04-11,2014-12-31,0.047573,2.328488,0.586409,0.863264,0.040359,0.823186,0.498914,0.098269
sh.600220,2016-04-19,2015-12-31,0.063744,2.326231,0.504810,0.878058,0.061821,0.819548,0.574004,0.131415
sh.600220,2017-04-19,2016-12-31,0.081432,2.329114,0.478462,0.855576,0.085407,0.821934,0.658121,0.157889
sh.600220,2018-04-17,2017-12-31,0.060116,2.291575,0.466339,0.889878,0.063216,1.142781,0.516750,0.107049
sh.600220,2019-04-18,2018-12-31,0.063796,2.250980,0.504423,0.900628,0.062385,0.824125,0.666450,0.113585
sh.600221,2008-03-25,2007-12-31,0.088804,5.152448,0.358705,0.919615,0.052249,0.992966,0.377445,0.139408
sh.600221,2009-04-30,2008-12-31,-0.204931,6.386135,0.307471,0.896062,-0.116474,1.035895,3.736799,-0.030089
sh.600221,2010-04-16,2009-12-31,0.052739,8.482176,0.288862,0.940190,0.022894,0.733108,0.262524,0.118954
sh.600221,2011-03-15,2010-12-31,0.317015,6.884090,0.331654,0.935737,0.148386,0.882125,0.661074,0.254457
sh.600221,2012-03-31,2011-12-31,0.195330,5.673245,0.343779,0.928412,0.107874,0.766820,0.602292,0.233571
